Date,Year,Month Number,Month Name,Product,Segment,Country,Units Sold,Sale Price,Manufacturing Price,Gross Sales,Discounts,Sales,COGS,Profit,Profit Margin,Total Expenses,Actual Expenses,Net Income,Inventory,Total assets,Liabilities,Equity,Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Return on Assets,Discount Band,COGS ,Gross Sales ,Sales ,Profit ,Units Sold ,Sale Price ,Manufacturing Price ,Discount Band ,Discounts ,Month Name ,Product 
2025-10-20,2025,10,Oct,Echo,Consumer,USA,11,269.52,118.33,2964.7,355.76,2608.93,1301.64,1307.29,0.5011,680.37,631.25,676.04,244.7,5000.0,2347.99,2652.01,1.6,1.09,0.89,0.1352,10-20%,1301.64,2964.7,2608.93,1307.29,11,269.52,118.33,10-20%,355.76,Oct,Echo
2023-11-04,2023,11,Nov,Delta,Consumer,USA,12,236.22,87.59,2834.66,708.67,2126.0,1051.11,1074.89,0.5056,559.56,557.95,516.94,112.83,5000.0,2139.97,2860.03,1.39,1.13,0.75,0.1034,20%+,1051.11,2834.66,2126.0,1074.89,12,236.22,87.59,20%+,708.67,Nov,Delta
2023-11-11,2023,11,Nov,Flux,Enterprise,USA,4,143.41,71.92,573.66,17.21,556.45,287.68,268.77,0.483,141.49,146.86,121.91,58.22,5000.0,3028.01,1971.99,0.8,0.5,1.54,0.0244,0-5%,287.68,573.66,556.45,268.77,4,143.41,71.92,0-5%,17.21,Nov,Flux
2025-11-26,2025,11,Nov,Delta,SMB,USA,6,173.29,80.84,1039.76,72.78,966.97,485.01,481.96,0.4984,255.87,255.23,226.73,52.04,5000.0,2722.75,2277.25,1.62,1.39,1.2,0.0453,5-10%,485.01,1039.76,966.97,481.96,6,173.29,80.84,5-10%,72.78,Nov,Delta
2023-08-13,2023,8,Aug,Bravo,SMB,USA,4,189.31,67.19,757.25,90.87,666.38,268.75,397.63,0.5967,121.11,119.66,277.98,50.0,5000.0,2685.28,2314.72,2.07,1.78,1.16,0.0556,10-20%,268.75,757.25,666.38,397.63,4,189.31,67.19,10-20%,90.87,Aug,Bravo
2023-08-29,2023,8,Aug,Bravo,Enterprise,India,9,162.8,88.68,1465.16,175.82,1289.34,798.09,491.25,0.381,219.07,214.05,277.2,162.35,5000.0,2189.0,2811.0,1.97,1.43,0.78,0.0554,10-20%,798.09,1465.16,1289.34,491.25,9,162.8,88.68,10-20%,175.82,Aug,Bravo
2025-03-03,2025,3,Mar,Bravo,Consumer,USA,5,119.52,63.74,597.6,17.93,579.67,318.71,260.96,0.4502,72.19,71.95,189.01,50.0,5000.0,2827.31,2172.69,1.89,1.56,1.3,0.0378,0-5%,318.71,597.6,579.67,260.96,5,119.52,63.74,0-5%,17.93,Mar,Bravo
2023-11-05,2023,11,Nov,Flux,SMB,USA,11,190.56,73.69,2096.19,62.89,2033.3,810.64,1222.66,0.6013,416.33,430.45,792.21,124.37,5000.0,2061.74,2938.26,2.31,1.85,0.7,0.1584,0-5%,810.64,2096.19,2033.3,1222.66,11,190.56,73.69,0-5%,62.89,Nov,Flux
2024-10-07,2024,10,Oct,Flux,SMB,India,11,216.97,93.04,2386.63,0.0,2386.63,1023.41,1363.22,0.5712,629.15,648.7,714.52,143.73,5000.0,2105.25,2894.75,1.13,0.59,0.73,0.1429,0-5%,1023.41,2386.63,2386.63,1363.22,11,216.97,93.04,0-5%,0.0,Oct,Flux
2023-01-10,2023,1,Jan,Alpha,Enterprise,USA,13,271.56,132.59,3530.23,0.0,3530.23,1723.69,1806.54,0.5117,871.8,818.3,988.24,192.72,5928.82,3148.21,2780.61,2.06,1.72,1.13,0.1667,0-5%,1723.69,3530.23,3530.23,1806.54,13,271.56,132.59,0-5%,0.0,Jan,Alpha
2023-02-12,2023,2,Feb,Echo,Consumer,Canada,8,221.09,79.19,1768.7,53.06,1715.64,633.49,1082.16,0.6308,437.62,428.79,653.37,74.2,5000.0,3072.53,1927.47,1.5,1.18,1.59,0.1307,0-5%,633.49,1768.7,1715.64,1082.16,8,221.09,79.19,0-5%,53.06,Feb,Echo
2025-12-20,2025,12,Dec,Delta,SMB,USA,15,65.85,33.95,987.82,0.0,987.82,509.26,478.56,0.4845,262.21,273.54,205.02,111.9,5000.0,2834.4,2165.6,2.61,2.38,1.31,0.041,0-5%,509.26,987.82,987.82,478.56,15,65.85,33.95,0-5%,0.0,Dec,Delta
2023-09-26,2023,9,Sep,Flux,Consumer,Germany,13,218.38,78.19,2838.94,0.0,2838.94,1016.52,1822.42,0.6419,723.62,672.88,1149.54,128.9,5552.25,2235.11,3317.15,2.18,1.77,0.67,0.207,0-5%,1016.52,2838.94,2838.94,1822.42,13,218.38,78.19,0-5%,0.0,Sep,Flux
2025-07-07,2025,7,Jul,Alpha,Consumer,India,3,219.97,95.57,659.9,19.8,640.11,286.7,353.41,0.5521,122.18,127.21,226.2,53.37,5000.0,3038.6,1961.4,1.5,1.19,1.55,0.0452,0-5%,286.7,659.9,640.11,353.41,3,219.97,95.57,0-5%,19.8,Jul,Alpha
2025-08-19,2025,8,Aug,Delta,Enterprise,India,12,246.36,106.37,2956.29,88.69,2867.6,1276.43,1591.17,0.5549,760.45,777.39,813.78,271.39,5000.0,2164.02,2835.98,1.95,1.58,0.76,0.1628,0-5%,1276.43,2956.29,2867.6,1591.17,12,246.36,106.37,0-5%,88.69,Aug,Delta
2024-07-26,2024,7,Jul,Alpha,Consumer,USA,9,273.51,148.31,2461.57,0.0,2461.57,1334.77,1126.8,0.4578,572.28,541.02,585.78,223.27,5000.0,1782.02,3217.98,1.5,1.15,0.55,0.1172,0-5%,1334.77,2461.57,2461.57,1126.8,9,273.51,148.31,0-5%,0.0,Jul,Alpha
2024-12-24,2024,12,Dec,Alpha,Enterprise,Canada,11,245.87,109.87,2704.6,324.55,2380.04,1208.58,1171.47,0.4922,501.79,536.09,635.38,183.4,5000.0,1978.08,3021.92,1.68,1.2,0.65,0.1271,10-20%,1208.58,2704.6,2380.04,1171.47,11,245.87,109.87,10-20%,324.55,Dec,Alpha
2025-01-11,2025,1,Jan,Cobalt,Consumer,Germany,13,214.9,102.05,2793.76,0.0,2793.76,1326.63,1467.12,0.5251,522.8,562.55,904.58,287.71,5000.0,2829.78,2170.22,1.48,1.02,1.3,0.1809,0-5%,1326.63,2793.76,2793.76,1467.12,13,214.9,102.05,0-5%,0.0,Jan,Cobalt
2025-01-01,2025,1,Jan,Cobalt,Enterprise,UK,8,246.9,120.33,1975.2,59.26,1915.95,962.67,953.28,0.4976,384.03,407.69,545.59,198.39,5000.0,2785.07,2214.93,2.17,1.62,1.26,0.1091,0-5%,962.67,1975.2,1915.95,953.28,8,246.9,120.33,0-5%,59.26,Jan,Cobalt
2023-01-17,2023,1,Jan,Cobalt,Consumer,USA,7,249.71,122.61,1747.94,122.36,1625.58,858.3,767.28,0.472,278.28,272.84,494.44,128.23,5000.0,2208.9,2791.1,1.66,1.23,0.79,0.0989,5-10%,858.3,1747.94,1625.58,767.28,7,249.71,122.61,5-10%,122.36,Jan,Cobalt
2025-06-14,2025,6,Jun,Flux,Consumer,Germany,10,236.55,104.81,2365.53,70.97,2294.56,1048.05,1246.51,0.5432,458.87,446.27,800.24,161.36,5000.0,2416.87,2583.13,1.89,1.58,0.94,0.16,0-5%,1048.05,2365.53,2294.56,1246.51,10,236.55,104.81,0-5%,70.97,Jun,Flux
2023-04-12,2023,4,Apr,Flux,Consumer,USA,14,293.38,137.64,4107.36,0.0,4107.36,1926.91,2180.45,0.5309,1024.26,1073.85,1106.6,383.06,7604.23,3301.01,4303.22,1.86,1.39,0.77,0.1455,0-5%,1926.91,4107.36,4107.36,2180.45,14,293.38,137.64,0-5%,0.0,Apr,Flux
2023-11-30,2023,11,Nov,Bravo,SMB,India,3,296.43,140.44,889.28,0.0,889.28,421.32,467.95,0.5262,173.12,161.42,306.54,85.71,5000.0,2892.49,2107.51,1.16,0.69,1.37,0.0613,0-5%,421.32,889.28,889.28,467.95,3,296.43,140.44,0-5%,0.0,Nov,Bravo
2023-07-21,2023,7,Jul,Cobalt,Consumer,USA,4,250.57,91.81,1002.29,0.0,1002.29,367.25,635.04,0.6336,168.86,162.08,472.96,50.0,5000.0,2696.51,2303.49,1.94,1.44,1.17,0.0946,0-5%,367.25,1002.29,1002.29,635.04,4,250.57,91.81,0-5%,0.0,Jul,Cobalt
2023-06-16,2023,6,Jun,Bravo,SMB,India,10,268.61,107.81,2686.14,0.0,2686.14,1078.14,1608.0,0.5986,698.24,750.75,857.25,188.09,5165.26,3018.85,2146.41,1.63,1.17,1.41,0.166,0-5%,1078.14,2686.14,2686.14,1608.0,10,268.61,107.81,0-5%,0.0,Jun,Bravo
2025-11-22,2025,11,Nov,Cobalt,SMB,USA,16,176.85,63.93,2829.66,84.89,2744.77,1022.84,1721.93,0.6273,580.77,627.15,1094.78,189.73,5000.0,2810.77,2189.23,1.93,1.34,1.28,0.219,0-5%,1022.84,2829.66,2744.77,1721.93,16,176.85,63.93,0-5%,84.89,Nov,Cobalt
2024-09-09,2024,9,Sep,Flux,Consumer,Germany,7,223.87,96.38,1567.07,188.05,1379.02,674.69,704.34,0.5107,169.31,169.04,535.29,124.29,5000.0,1883.99,3116.01,1.47,1.16,0.6,0.1071,10-20%,674.69,1567.07,1379.02,704.34,7,223.87,96.38,10-20%,188.05,Sep,Flux
2025-04-20,2025,4,Apr,Flux,Consumer,India,11,234.66,88.07,2581.22,0.0,2581.22,968.79,1612.43,0.6247,385.07,381.85,1230.58,203.17,5000.0,1832.04,3167.96,1.8,1.29,0.58,0.2461,0-5%,968.79,2581.22,2581.22,1612.43,11,234.66,88.07,0-5%,0.0,Apr,Flux
2023-11-03,2023,11,Nov,Cobalt,Consumer,Canada,10,241.24,104.22,2412.41,289.49,2122.92,1042.21,1080.71,0.5091,403.73,372.47,708.24,220.32,5000.0,2819.3,2180.7,1.69,1.34,1.29,0.1416,10-20%,1042.21,2412.41,2122.92,1080.71,10,241.24,104.22,10-20%,289.49,Nov,Cobalt
2023-11-13,2023,11,Nov,Alpha,SMB,USA,7,373.46,155.27,2614.24,0.0,2614.24,1086.91,1527.33,0.5842,717.95,713.76,813.57,210.16,5237.46,2864.08,2373.38,2.43,2.19,1.21,0.1553,0-5%,1086.91,2614.24,2614.24,1527.33,7,373.46,155.27,0-5%,0.0,Nov,Alpha
2025-01-01,2025,1,Jan,Alpha,Enterprise,UK,8,244.85,97.57,1958.79,0.0,1958.79,780.54,1178.25,0.6015,417.3,413.36,764.9,102.49,5000.0,2745.58,2254.42,1.27,0.93,1.22,0.153,0-5%,780.54,1958.79,1958.79,1178.25,8,244.85,97.57,0-5%,0.0,Jan,Alpha
2025-07-12,2025,7,Jul,Alpha,SMB,USA,5,224.74,101.05,1123.68,134.84,988.84,505.26,483.58,0.489,156.11,161.24,322.34,71.78,5000.0,2730.77,2269.23,1.46,1.18,1.2,0.0645,10-20%,505.26,1123.68,988.84,483.58,5,224.74,101.05,10-20%,134.84,Jul,Alpha
2024-07-21,2024,7,Jul,Flux,SMB,USA,9,185.41,76.12,1668.73,50.06,1618.67,685.04,933.63,0.5768,418.18,387.25,546.38,114.2,5000.0,2349.42,2650.58,1.37,0.78,0.89,0.1093,0-5%,685.04,1668.73,1618.67,933.63,9,185.41,76.12,0-5%,50.06,Jul,Flux
2025-06-04,2025,6,Jun,Echo,Enterprise,Canada,12,203.59,78.94,2443.08,171.02,2272.07,947.33,1324.74,0.5831,609.12,590.02,734.72,203.59,5000.0,1791.66,3208.34,1.48,1.25,0.56,0.1469,5-10%,947.33,2443.08,2272.07,1324.74,12,203.59,78.94,5-10%,171.02,Jun,Echo
2025-08-05,2025,8,Aug,Alpha,Enterprise,Canada,9,269.86,118.52,2428.76,170.01,2258.75,1066.68,1192.06,0.5278,552.14,516.48,675.59,158.45,5000.0,2017.63,2982.37,1.56,1.08,0.68,0.1351,5-10%,1066.68,2428.76,2258.75,1192.06,9,269.86,118.52,5-10%,170.01,Aug,Alpha
2025-01-04,2025,1,Jan,Flux,Enterprise,USA,9,212.46,85.18,1912.11,0.0,1912.11,766.61,1145.5,0.5991,380.64,390.0,755.49,167.85,5000.0,2279.27,2720.73,1.57,1.36,0.84,0.1511,0-5%,766.61,1912.11,1912.11,1145.5,9,212.46,85.18,0-5%,0.0,Jan,Flux
2025-07-18,2025,7,Jul,Alpha,SMB,USA,8,268.51,118.14,2148.07,64.44,2083.63,945.09,1138.54,0.5464,553.21,543.59,594.95,190.1,5000.0,2211.51,2788.49,1.62,1.12,0.79,0.119,0-5%,945.09,2148.07,2083.63,1138.54,8,268.51,118.14,0-5%,64.44,Jul,Alpha
2025-12-03,2025,12,Dec,Alpha,Consumer,USA,7,214.76,93.23,1503.35,180.4,1322.95,652.61,670.34,0.5067,208.03,216.69,453.66,85.39,5000.0,1777.96,3222.04,1.76,1.19,0.55,0.0907,10-20%,652.61,1503.35,1322.95,670.34,7,214.76,93.23,10-20%,180.4,Dec,Alpha
2024-05-17,2024,5,May,Flux,Consumer,USA,12,193.84,78.85,2326.06,69.78,2256.28,946.19,1310.08,0.5806,581.19,607.74,702.35,142.84,5000.0,1833.42,3166.58,1.46,0.95,0.58,0.1405,0-5%,946.19,2326.06,2256.28,1310.08,12,193.84,78.85,0-5%,69.78,May,Flux
2023-03-19,2023,3,Mar,Flux,SMB,USA,8,221.89,115.04,1775.13,53.25,1721.88,920.31,801.57,0.4655,216.55,222.24,579.33,160.46,5000.0,2324.24,2675.76,2.23,1.82,0.87,0.1159,0-5%,920.31,1775.13,1721.88,801.57,8,221.89,115.04,0-5%,53.25,Mar,Flux
2023-01-20,2023,1,Jan,Delta,Enterprise,UK,5,192.36,97.21,961.78,67.32,894.45,486.04,408.41,0.4566,238.88,225.06,183.34,87.79,5000.0,2999.79,2000.21,1.75,1.39,1.5,0.0367,5-10%,486.04,961.78,894.45,408.41,5,192.36,97.21,5-10%,67.32,Jan,Delta
2025-12-12,2025,12,Dec,Bravo,Consumer,Canada,11,259.97,98.29,2859.63,85.79,2773.84,1081.22,1692.63,0.6102,514.07,528.63,1163.99,216.39,5539.07,2310.55,3228.52,2.28,1.79,0.72,0.2101,0-5%,1081.22,2859.63,2773.84,1692.63,11,259.97,98.29,0-5%,85.79,Dec,Bravo
2023-12-20,2023,12,Dec,Flux,Consumer,USA,5,223.22,120.21,1116.11,133.93,982.18,601.03,381.14,0.3881,245.16,259.76,121.38,92.59,5000.0,2128.02,2871.98,1.29,0.77,0.74,0.0243,10-20%,601.03,1116.11,982.18,381.14,5,223.22,120.21,10-20%,133.93,Dec,Flux
2025-12-20,2025,12,Dec,Flux,Enterprise,India,9,234.63,90.47,2111.69,63.35,2048.34,814.25,1234.1,0.6025,375.23,361.54,872.56,168.19,5000.0,2653.29,2346.71,1.61,1.13,1.13,0.1745,0-5%,814.25,2111.69,2048.34,1234.1,9,234.63,90.47,0-5%,63.35,Dec,Flux
2025-02-18,2025,2,Feb,Echo,Consumer,Canada,11,292.02,148.55,3212.23,0.0,3212.23,1634.03,1578.2,0.4913,726.0,733.42,844.78,208.32,6254.4,3065.9,3188.5,1.36,0.9,0.96,0.1351,0-5%,1634.03,3212.23,3212.23,1578.2,11,292.02,148.55,0-5%,0.0,Feb,Echo
2025-07-17,2025,7,Jul,Echo,SMB,India,11,203.2,87.57,2235.2,156.46,2078.74,963.31,1115.43,0.5366,560.4,593.5,521.93,130.96,5000.0,2670.43,2329.57,1.84,1.4,1.15,0.1044,5-10%,963.31,2235.2,2078.74,1115.43,11,203.2,87.57,5-10%,156.46,Jul,Echo
2025-03-01,2025,3,Mar,Alpha,Consumer,USA,10,126.76,66.48,1267.63,38.03,1229.6,664.77,564.84,0.4594,255.46,267.51,297.33,88.48,5000.0,2957.07,2042.93,1.89,1.59,1.45,0.0595,0-5%,664.77,1267.63,1229.6,564.84,10,126.76,66.48,0-5%,38.03,Mar,Alpha
2023-09-04,2023,9,Sep,Bravo,SMB,Canada,5,193.54,103.34,967.68,29.03,938.65,516.68,421.97,0.4495,123.54,125.1,296.87,71.63,5000.0,1834.4,3165.6,1.24,0.72,0.58,0.0594,0-5%,516.68,967.68,938.65,421.97,5,193.54,103.34,0-5%,29.03,Sep,Bravo
2024-01-03,2024,1,Jan,Delta,Consumer,UK,11,207.36,98.06,2281.0,273.72,2007.28,1078.68,928.6,0.4626,325.06,349.53,579.07,174.57,5000.0,2199.08,2800.92,1.56,1.07,0.79,0.1158,10-20%,1078.68,2281.0,2007.28,928.6,11,207.36,98.06,10-20%,273.72,Jan,Delta
2023-03-18,2023,3,Mar,Echo,Consumer,India,5,187.56,75.87,937.78,0.0,937.78,379.37,558.41,0.5955,205.77,202.26,356.16,50.0,5000.0,2477.64,2522.36,2.4,1.85,0.98,0.0712,0-5%,379.37,937.78,937.78,558.41,5,187.56,75.87,0-5%,0.0,Mar,Echo
2024-05-30,2024,5,May,Flux,Consumer,India,14,260.58,107.59,3648.11,109.44,3538.66,1506.24,2032.43,0.5743,562.81,565.79,1466.64,154.39,6526.74,4021.67,2505.07,1.8,1.48,1.61,0.2247,0-5%,1506.24,3648.11,3538.66,2032.43,14,260.58,107.59,0-5%,109.44,May,Flux
2023-10-11,2023,10,Oct,Flux,SMB,USA,12,232.38,93.69,2788.61,0.0,2788.61,1124.26,1664.35,0.5968,666.88,626.74,1037.62,225.77,5367.27,1937.27,3430.0,1.09,0.5,0.56,0.1933,0-5%,1124.26,2788.61,2788.61,1664.35,12,232.38,93.69,0-5%,0.0,Oct,Flux
2024-01-08,2024,1,Jan,Bravo,Consumer,UK,6,175.68,68.72,1054.1,31.62,1022.48,412.32,610.16,0.5967,229.67,230.96,379.2,77.84,5000.0,2028.82,2971.18,1.93,1.68,0.68,0.0758,0-5%,412.32,1054.1,1022.48,610.16,6,175.68,68.72,0-5%,31.62,Jan,Bravo
2025-10-27,2025,10,Oct,Cobalt,SMB,USA,7,344.97,132.31,2414.79,289.78,2125.02,926.18,1198.83,0.5642,450.89,435.77,763.06,155.89,5000.0,2793.03,2206.97,2.08,1.62,1.27,0.1526,10-20%,926.18,2414.79,2125.02,1198.83,7,344.97,132.31,10-20%,289.78,Oct,Cobalt
2023-06-22,2023,6,Jun,Cobalt,Enterprise,USA,6,305.39,132.35,1832.33,219.88,1612.45,794.12,818.33,0.5075,234.03,236.64,581.7,118.93,5000.0,2905.33,2094.67,1.89,1.48,1.39,0.1163,10-20%,794.12,1832.33,1612.45,818.33,6,305.39,132.35,10-20%,219.88,Jun,Cobalt
2025-12-22,2025,12,Dec,Cobalt,Consumer,UK,8,169.31,84.55,1354.5,40.63,1313.86,676.44,637.42,0.4852,365.42,351.14,286.29,105.45,5000.0,3021.01,1978.99,1.93,1.47,1.53,0.0573,0-5%,676.44,1354.5,1313.86,637.42,8,169.31,84.55,0-5%,40.63,Dec,Cobalt
2023-01-13,2023,1,Jan,Flux,Consumer,India,8,246.12,109.61,1968.99,0.0,1968.99,876.85,1092.14,0.5547,311.63,303.58,788.56,97.33,5000.0,2883.0,2117.0,1.13,0.6,1.36,0.1577,0-5%,876.85,1968.99,1968.99,1092.14,8,246.12,109.61,0-5%,0.0,Jan,Flux
2025-11-19,2025,11,Nov,Flux,Consumer,Germany,15,174.63,73.76,2619.41,0.0,2619.41,1106.4,1513.0,0.5776,478.68,497.28,1015.72,240.81,5000.0,1853.89,3146.11,1.72,1.27,0.59,0.2031,0-5%,1106.4,2619.41,2619.41,1513.0,15,174.63,73.76,0-5%,0.0,Nov,Flux
2025-06-29,2025,6,Jun,Delta,SMB,USA,6,216.47,95.11,1298.83,90.92,1207.91,570.65,637.26,0.5276,161.62,154.12,483.14,91.62,5000.0,1873.04,3126.96,1.24,0.76,0.6,0.0966,5-10%,570.65,1298.83,1207.91,637.26,6,216.47,95.11,5-10%,90.92,Jun,Delta
2025-08-27,2025,8,Aug,Alpha,Consumer,Germany,7,125.35,56.87,877.43,0.0,877.43,398.09,479.33,0.5463,128.44,135.43,343.9,50.0,5000.0,3120.91,1879.09,2.13,1.85,1.66,0.0688,0-5%,398.09,877.43,877.43,479.33,7,125.35,56.87,0-5%,0.0,Aug,Alpha
2025-06-17,2025,6,Jun,Flux,Consumer,India,9,262.05,115.39,2358.47,165.09,2193.38,1038.54,1154.84,0.5265,311.22,317.61,837.23,181.78,5000.0,1921.23,3078.77,1.35,0.91,0.62,0.1674,5-10%,1038.54,2358.47,2193.38,1154.84,9,262.05,115.39,5-10%,165.09,Jun,Flux
2024-05-11,2024,5,May,Delta,SMB,USA,9,204.43,106.43,1839.89,0.0,1839.89,957.91,881.98,0.4794,388.9,367.47,514.51,206.74,5000.0,2017.47,2982.53,1.75,1.16,0.68,0.1029,0-5%,957.91,1839.89,1839.89,881.98,9,204.43,106.43,0-5%,0.0,May,Delta
2024-08-11,2024,8,Aug,Cobalt,Consumer,Canada,6,207.76,109.98,1246.55,0.0,1246.55,659.9,586.66,0.4706,166.55,170.52,416.13,77.59,5000.0,2992.95,2007.05,2.11,1.62,1.49,0.0832,0-5%,659.9,1246.55,1246.55,586.66,6,207.76,109.98,0-5%,0.0,Aug,Cobalt
2023-10-26,2023,10,Oct,Cobalt,SMB,USA,11,179.43,76.92,1973.71,0.0,1973.71,846.14,1127.57,0.5713,459.75,480.43,647.14,87.29,5000.0,2249.21,2750.79,2.26,1.85,0.82,0.1294,0-5%,846.14,1973.71,1973.71,1127.57,11,179.43,76.92,0-5%,0.0,Oct,Cobalt
2024-06-12,2024,6,Jun,Echo,Consumer,USA,5,272.77,104.57,1363.87,40.92,1322.96,522.83,800.12,0.6048,254.73,255.64,544.49,80.17,5000.0,2669.05,2330.95,1.91,1.54,1.15,0.1089,0-5%,522.83,1363.87,1322.96,800.12,5,272.77,104.57,0-5%,40.92,Jun,Echo
2025-07-28,2025,7,Jul,Echo,Consumer,USA,15,281.06,111.96,4215.87,1053.97,3161.9,1679.43,1482.47,0.4689,532.03,570.89,911.59,261.77,6049.03,3240.78,2808.25,1.22,0.9,1.15,0.1507,20%+,1679.43,4215.87,3161.9,1482.47,15,281.06,111.96,20%+,1053.97,Jul,Echo
2025-03-21,2025,3,Mar,Echo,SMB,India,14,184.65,78.79,2585.09,0.0,2585.09,1103.08,1482.01,0.5733,544.3,519.37,962.64,189.19,5000.0,2646.18,2353.82,2.15,1.84,1.12,0.1925,0-5%,1103.08,2585.09,2585.09,1482.01,14,184.65,78.79,0-5%,0.0,Mar,Echo
2024-06-14,2024,6,Jun,Cobalt,Consumer,USA,14,277.34,125.58,3882.76,0.0,3882.76,1758.16,2124.6,0.5472,810.61,751.86,1372.74,232.35,5000.0,3077.92,1922.08,0.85,0.5,1.6,0.2745,0-5%,1758.16,3882.76,3882.76,2124.6,14,277.34,125.58,0-5%,0.0,Jun,Cobalt
2024-05-11,2024,5,May,Echo,Consumer,USA,8,227.71,103.07,1821.7,218.6,1603.09,824.52,778.57,0.4857,380.94,364.81,413.77,94.21,5000.0,1808.07,3191.93,2.52,2.06,0.57,0.0828,10-20%,824.52,1821.7,1603.09,778.57,8,227.71,103.07,10-20%,218.6,May,Echo
2024-09-02,2024,9,Sep,Delta,Enterprise,USA,11,262.06,108.95,2882.63,0.0,2882.63,1198.45,1684.18,0.5843,497.71,504.32,1179.86,244.52,5223.14,2514.69,2708.44,2.37,1.82,0.93,0.2259,0-5%,1198.45,2882.63,2882.63,1684.18,11,262.06,108.95,0-5%,0.0,Sep,Delta
2024-10-26,2024,10,Oct,Delta,SMB,USA,8,224.24,106.75,1793.89,125.57,1668.32,853.98,814.34,0.4881,444.9,419.92,394.42,156.22,5000.0,3153.55,1846.45,1.91,1.71,1.71,0.0789,5-10%,853.98,1793.89,1668.32,814.34,8,224.24,106.75,5-10%,125.57,Oct,Delta
2025-12-12,2025,12,Dec,Echo,SMB,India,9,238.08,113.4,2142.72,64.28,2078.44,1020.6,1057.84,0.509,576.8,601.56,456.28,224.04,5000.0,2663.36,2336.64,1.99,1.77,1.14,0.0913,0-5%,1020.6,2142.72,2078.44,1057.84,9,238.08,113.4,0-5%,64.28,Dec,Echo
2024-06-10,2024,6,Jun,Delta,Consumer,USA,5,270.55,102.62,1352.74,40.58,1312.15,513.12,799.03,0.6089,202.91,209.64,589.39,74.01,5000.0,1761.05,3238.95,1.54,1.25,0.54,0.1179,0-5%,513.12,1352.74,1312.15,799.03,5,270.55,102.62,0-5%,40.58,Jun,Delta
2025-02-16,2025,2,Feb,Echo,Enterprise,Canada,14,141.31,52.9,1978.37,237.4,1740.97,740.54,1000.43,0.5746,433.13,402.55,597.88,124.06,5000.0,2386.6,2613.4,1.74,1.16,0.91,0.1196,10-20%,740.54,1978.37,1740.97,1000.43,14,141.31,52.9,10-20%,237.4,Feb,Echo
2024-04-05,2024,4,Apr,Cobalt,Consumer,USA,12,121.42,59.42,1457.07,0.0,1457.07,713.09,743.98,0.5106,202.2,210.39,533.59,116.36,5000.0,2234.36,2765.64,1.42,1.06,0.81,0.1067,0-5%,713.09,1457.07,1457.07,743.98,12,121.42,59.42,0-5%,0.0,Apr,Cobalt
2025-01-27,2025,1,Jan,Flux,SMB,USA,10,231.7,89.25,2317.02,162.19,2154.82,892.45,1262.37,0.5858,568.43,604.54,657.83,190.16,5000.0,2679.43,2320.57,2.3,2.03,1.15,0.1316,5-10%,892.45,2317.02,2154.82,1262.37,10,231.7,89.25,5-10%,162.19,Jan,Flux
2024-12-07,2024,12,Dec,Alpha,Consumer,Canada,6,231.98,112.6,1391.86,97.43,1294.43,675.57,618.86,0.4781,255.28,275.5,343.36,73.69,5000.0,2637.17,2362.83,2.03,1.56,1.12,0.0687,5-10%,675.57,1391.86,1294.43,618.86,6,231.98,112.6,5-10%,97.43,Dec,Alpha
2024-12-09,2024,12,Dec,Alpha,SMB,Canada,6,129.66,57.2,777.95,23.34,754.61,343.17,411.44,0.5452,93.04,94.92,316.52,50.0,5000.0,3130.22,1869.78,1.97,1.41,1.67,0.0633,0-5%,343.17,777.95,754.61,411.44,6,129.66,57.2,0-5%,23.34,Dec,Alpha
2023-10-04,2023,10,Oct,Delta,Enterprise,USA,7,173.87,70.4,1217.12,0.0,1217.12,492.82,724.3,0.5951,326.64,336.68,387.62,65.93,5000.0,1960.12,3039.88,1.5,0.94,0.64,0.0775,0-5%,492.82,1217.12,1217.12,724.3,7,173.87,70.4,0-5%,0.0,Oct,Delta
2023-11-22,2023,11,Nov,Bravo,SMB,USA,9,266.22,104.55,2395.96,287.52,2108.44,940.93,1167.52,0.5537,263.52,260.17,907.35,178.82,5000.0,1956.08,3043.92,1.73,1.45,0.64,0.1815,10-20%,940.93,2395.96,2108.44,1167.52,9,266.22,104.55,10-20%,287.52,Nov,Bravo
2025-09-02,2025,9,Sep,Flux,Consumer,Germany,6,201.38,94.99,1208.28,144.99,1063.29,569.97,493.32,0.464,133.02,130.84,362.48,60.84,5000.0,1876.14,3123.86,2.19,1.78,0.6,0.0725,10-20%,569.97,1208.28,1063.29,493.32,6,201.38,94.99,10-20%,144.99,Sep,Flux
2025-09-15,2025,9,Sep,Cobalt,Consumer,USA,10,224.08,97.16,2240.83,0.0,2240.83,971.61,1269.22,0.5664,469.11,479.81,789.41,204.06,5000.0,2535.02,2464.98,1.77,1.48,1.03,0.1579,0-5%,971.61,2240.83,2240.83,1269.22,10,224.08,97.16,0-5%,0.0,Sep,Cobalt
2025-12-15,2025,12,Dec,Delta,Consumer,USA,9,219.79,108.66,1978.11,0.0,1978.11,977.92,1000.19,0.5056,283.25,291.38,708.81,164.25,5000.0,2082.48,2917.52,1.5,1.19,0.71,0.1418,0-5%,977.92,1978.11,1978.11,1000.19,9,219.79,108.66,0-5%,0.0,Dec,Delta
