Sr No,Dt Transaction,Dt Product Launch,Retailer,Retailer Id,Country,State,City,Brand,Category,Product,Product Item Id,Sales Channel,Channel Type,Packaging Type,Packaging Category,Packaging Qty N Ml,Packaging Qty Ml,Order Qty,Mrp Unit Price,Cost Per Unit,Discount,Sales,COGS,Profit,Margin Percentage,Discount Impact on Profit,brand,category,product,product_item_id,retailer,retailer_id,country,state,city,dt_transaction,dt_product_launch,sales_channel,channel_type,packaging_type,packaging_category,packaging_qty_n_ml,packaging_qty_ml,order_qty,mrp_unit_price,cost_per_unit,margin_percentage,sales,profit,Year,annual revenue growth
5483,2023-02-23,2023-11-23,CityLiquor,R5563,USA,FL,Miami,StonePeak,Lager,StonePeak Lager 12oz,P22598,On-Premise,Direct,Can,24-Pack,24,11352,5,5.44,2.58,0.0,27.2,12.9,14.3,52.57,0.0,StonePeak,Lager,StonePeak Lager 12oz,P22598,CityLiquor,R5563,USA,FL,Miami,2023-02-23,2023-11-23,On-Premise,Direct,Can,24-Pack,24,11352,5,5.44,2.58,52.57,27.2,14.3,2023,
5484,2025-11-13,2023-09-28,QuickStop,R3945,Canada,VA,Norfolk,HopHouse,IPA,HopHouse IPA 24oz,P59876,On-Premise,Distributor,Bottle,24-Pack,24,8520,13,2.97,1.93,0.1,34.71,25.09,9.62,27.72,3.9,HopHouse,IPA,HopHouse IPA 24oz,P59876,QuickStop,R3945,Canada,VA,Norfolk,2025-11-13,2023-09-28,On-Premise,Distributor,Bottle,24-Pack,24,8520,13,2.97,1.93,27.72,34.71,9.62,2025,0.21
5485,2023-10-27,2023-08-12,BottleKing,R7941,USA,FL,Tampa,StonePeak,IPA,StonePeak IPA 12oz,P69358,E-commerce,Distributor,Bottle,12-Pack,12,8520,4,5.05,2.3,0.0,20.2,9.2,11.0,54.46,0.0,StonePeak,IPA,StonePeak IPA 12oz,P69358,BottleKing,R7941,USA,FL,Tampa,2023-10-27,2023-08-12,E-commerce,Distributor,Bottle,12-Pack,12,8520,4,5.05,2.3,54.46,20.2,11.0,2023,
5486,2025-06-01,2023-06-28,BottleKing,R9932,USA,TN,Nashville,BrewCo,IPA,BrewCo IPA 12oz,P37737,On-Premise,Direct,Can,6-Pack,6,2130,4,5.5,2.86,0.1,19.8,11.44,8.36,42.22,2.2,BrewCo,IPA,BrewCo IPA 12oz,P37737,BottleKing,R9932,USA,TN,Nashville,2025-06-01,2023-06-28,On-Premise,Direct,Can,6-Pack,6,2130,4,5.5,2.86,42.22,19.8,8.36,2025,0.21
5487,2024-09-20,2023-07-19,CampusStore,R6584,USA,VA,Norfolk,BrewCo,Sour,BrewCo Sour 16oz,P86474,E-commerce,Direct,Can,24-Pack,24,11352,12,6.01,3.07,0.05,68.52,36.84,31.68,46.23,3.6,BrewCo,Sour,BrewCo Sour 16oz,P86474,CampusStore,R6584,USA,VA,Norfolk,2024-09-20,2023-07-19,E-commerce,Direct,Can,24-Pack,24,11352,12,6.01,3.07,46.23,68.52,31.68,2024,-4.17
5488,2024-10-19,2023-01-18,BottleKing,R7150,USA,FL,Miami,NorthStar,IPA,NorthStar IPA 24oz,P81376,Off-Premise,Distributor,Can,Single,1,710,15,4.91,3.16,0.0,73.65,47.4,26.25,35.64,0.0,NorthStar,IPA,NorthStar IPA 24oz,P81376,BottleKing,R7150,USA,FL,Miami,2024-10-19,2023-01-18,Off-Premise,Distributor,Can,Single,1,710,15,4.91,3.16,35.64,73.65,26.25,2024,-4.17
5489,2024-11-23,2023-04-25,CampusStore,R6953,USA,VA,Norfolk,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P55703,E-commerce,Distributor,Can,6-Pack,6,4260,5,4.47,2.3,0.0,22.35,11.5,10.85,48.55,0.0,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P55703,CampusStore,R6953,USA,VA,Norfolk,2024-11-23,2023-04-25,E-commerce,Distributor,Can,6-Pack,6,4260,5,4.47,2.3,48.55,22.35,10.85,2024,-4.17
5490,2024-04-08,2023-06-07,MegaMart,R5355,USA,SC,Charleston,StonePeak,Pilsner,StonePeak Pilsner 24oz,P38733,Off-Premise,Distributor,Can,12-Pack,12,5676,8,5.68,2.8,0.0,45.44,22.4,23.04,50.7,0.0,StonePeak,Pilsner,StonePeak Pilsner 24oz,P38733,MegaMart,R5355,USA,SC,Charleston,2024-04-08,2023-06-07,Off-Premise,Distributor,Can,12-Pack,12,5676,8,5.68,2.8,50.7,45.44,23.04,2024,-4.17
5491,2024-04-12,2023-06-07,CityLiquor,R4613,USA,GA,Savannah,StonePeak,Pilsner,StonePeak Pilsner 24oz,P55460,Off-Premise,Direct,Can,6-Pack,6,4260,11,5.32,3.07,0.05,55.55,33.77,21.78,39.21,2.97,StonePeak,Pilsner,StonePeak Pilsner 24oz,P55460,CityLiquor,R4613,USA,GA,Savannah,2024-04-12,2023-06-07,Off-Premise,Direct,Can,6-Pack,6,4260,11,5.32,3.07,39.21,55.55,21.78,2024,-4.17
5492,2024-12-15,2023-12-09,MegaMart,R8101,USA,TN,Knoxville,HopHouse,IPA,HopHouse IPA 16oz,P74636,Off-Premise,Direct,Bottle,12-Pack,12,4260,6,4.72,2.34,0.1,25.5,14.04,11.46,44.94,2.82,HopHouse,IPA,HopHouse IPA 16oz,P74636,MegaMart,R8101,USA,TN,Knoxville,2024-12-15,2023-12-09,Off-Premise,Direct,Bottle,12-Pack,12,4260,6,4.72,2.34,44.94,25.5,11.46,2024,-4.17
5493,2025-06-28,2023-04-29,MegaMart,R5742,USA,FL,Tampa,BrewCo,Sour,BrewCo Sour 24oz,P19038,On-Premise,Direct,Can,12-Pack,12,4260,3,7.32,4.49,0.15,18.66,13.47,5.19,27.81,3.3,BrewCo,Sour,BrewCo Sour 24oz,P19038,MegaMart,R5742,USA,FL,Tampa,2025-06-28,2023-04-29,On-Premise,Direct,Can,12-Pack,12,4260,3,7.32,4.49,27.81,18.66,5.19,2025,0.21
5494,2024-03-17,2024-01-31,QuickStop,R3794,USA,FL,Miami,NorthStar,Pilsner,NorthStar Pilsner 24oz,P61861,Off-Premise,Distributor,Can,6-Pack,6,2130,4,4.94,3.16,0.15,16.8,12.64,4.16,24.76,2.96,NorthStar,Pilsner,NorthStar Pilsner 24oz,P61861,QuickStop,R3794,USA,FL,Miami,2024-03-17,2024-01-31,Off-Premise,Distributor,Can,6-Pack,6,2130,4,4.94,3.16,24.76,16.8,4.16,2024,-4.17
5495,2023-01-08,2023-02-21,CityLiquor,R2590,Canada,GA,Savannah,RiverMalt,Sour,RiverMalt Sour 16oz,P36467,Off-Premise,Distributor,Can,24-Pack,24,11352,5,5.71,3.46,0.05,27.1,17.3,9.8,36.16,1.45,RiverMalt,Sour,RiverMalt Sour 16oz,P36467,CityLiquor,R2590,Canada,GA,Savannah,2023-01-08,2023-02-21,Off-Premise,Distributor,Can,24-Pack,24,11352,5,5.71,3.46,36.16,27.1,9.8,2023,
5496,2025-02-24,2023-11-01,MegaMart,R4834,USA,SC,Columbia,StonePeak,Pilsner,StonePeak Pilsner 16oz,P47715,E-commerce,Distributor,Bottle,6-Pack,6,2838,14,6.94,3.14,0.05,92.26,43.96,48.3,52.35,4.9,StonePeak,Pilsner,StonePeak Pilsner 16oz,P47715,MegaMart,R4834,USA,SC,Columbia,2025-02-24,2023-11-01,E-commerce,Distributor,Bottle,6-Pack,6,2838,14,6.94,3.14,52.35,92.26,48.3,2025,0.21
5497,2025-02-08,2023-11-08,CampusStore,R1139,USA,FL,Orlando,HopHouse,Pilsner,HopHouse Pilsner 24oz,P59889,E-commerce,Distributor,Bottle,6-Pack,6,2838,7,5.29,2.44,0.1,33.32,17.08,16.24,48.74,3.71,HopHouse,Pilsner,HopHouse Pilsner 24oz,P59889,CampusStore,R1139,USA,FL,Orlando,2025-02-08,2023-11-08,E-commerce,Distributor,Bottle,6-Pack,6,2838,7,5.29,2.44,48.74,33.32,16.24,2025,0.21
5498,2024-07-01,2023-11-08,CampusStore,R4676,USA,SC,Columbia,HopHouse,Pilsner,HopHouse Pilsner 24oz,P12537,Off-Premise,Distributor,Bottle,12-Pack,12,4260,1,5.74,3.56,0.05,5.45,3.56,1.89,34.68,0.29,HopHouse,Pilsner,HopHouse Pilsner 24oz,P12537,CampusStore,R4676,USA,SC,Columbia,2024-07-01,2023-11-08,Off-Premise,Distributor,Bottle,12-Pack,12,4260,1,5.74,3.56,34.68,5.45,1.89,2024,-4.17
5499,2024-04-17,2023-10-29,MegaMart,R2474,USA,TN,Knoxville,HopHouse,Stout,HopHouse Stout 12oz,P96435,E-commerce,Distributor,Can,Single,1,473,10,6.77,3.83,0.0,67.7,38.3,29.4,43.43,0.0,HopHouse,Stout,HopHouse Stout 12oz,P96435,MegaMart,R2474,USA,TN,Knoxville,2024-04-17,2023-10-29,E-commerce,Distributor,Can,Single,1,473,10,6.77,3.83,43.43,67.7,29.4,2024,-4.17
5500,2023-10-22,2023-06-21,QuickStop,R9894,USA,GA,Savannah,BrewCo,Lager,BrewCo Lager 16oz,P35146,Off-Premise,Direct,Bottle,12-Pack,12,5676,8,5.42,2.87,0.1,39.04,22.96,16.08,41.19,4.32,BrewCo,Lager,BrewCo Lager 16oz,P35146,QuickStop,R9894,USA,GA,Savannah,2023-10-22,2023-06-21,Off-Premise,Direct,Bottle,12-Pack,12,5676,8,5.42,2.87,41.19,39.04,16.08,2023,
5501,2024-02-09,2023-11-08,CityLiquor,R5669,USA,VA,Norfolk,HopHouse,Pilsner,HopHouse Pilsner 24oz,P41443,Off-Premise,Distributor,Bottle,Single,1,355,8,5.65,2.55,0.1,40.72,20.4,20.32,49.9,4.48,HopHouse,Pilsner,HopHouse Pilsner 24oz,P41443,CityLiquor,R5669,USA,VA,Norfolk,2024-02-09,2023-11-08,Off-Premise,Distributor,Bottle,Single,1,355,8,5.65,2.55,49.9,40.72,20.32,2024,-4.17
5502,2023-03-07,2023-08-12,MegaMart,R5587,USA,SC,Columbia,StonePeak,IPA,StonePeak IPA 12oz,P12637,On-Premise,Direct,Can,6-Pack,6,4260,15,3.66,2.14,0.0,54.9,32.1,22.8,41.53,0.0,StonePeak,IPA,StonePeak IPA 12oz,P12637,MegaMart,R5587,USA,SC,Columbia,2023-03-07,2023-08-12,On-Premise,Direct,Can,6-Pack,6,4260,15,3.66,2.14,41.53,54.9,22.8,2023,
5503,2024-05-12,2023-01-04,CampusStore,R2854,USA,VA,Norfolk,StonePeak,IPA,StonePeak IPA 24oz,P69940,Off-Premise,Direct,Can,12-Pack,12,5676,15,7.01,3.37,0.0,105.15,50.55,54.6,51.93,0.0,StonePeak,IPA,StonePeak IPA 24oz,P69940,CampusStore,R2854,USA,VA,Norfolk,2024-05-12,2023-01-04,Off-Premise,Direct,Can,12-Pack,12,5676,15,7.01,3.37,51.93,105.15,54.6,2024,-4.17
5504,2025-08-28,2023-11-14,MegaMart,R8413,USA,NC,Durham,HopHouse,Sour,HopHouse Sour 12oz,P19784,On-Premise,Distributor,Bottle,6-Pack,6,2838,13,6.12,3.31,0.0,79.56,43.03,36.53,45.92,0.0,HopHouse,Sour,HopHouse Sour 12oz,P19784,MegaMart,R8413,USA,NC,Durham,2025-08-28,2023-11-14,On-Premise,Distributor,Bottle,6-Pack,6,2838,13,6.12,3.31,45.92,79.56,36.53,2025,0.21
5505,2023-01-01,2023-06-01,MegaMart,R4529,Canada,VA,Richmond,RiverMalt,Pilsner,RiverMalt Pilsner 12oz,P53166,Off-Premise,Direct,Can,24-Pack,24,17040,6,7.61,3.65,0.0,45.66,21.9,23.76,52.04,0.0,RiverMalt,Pilsner,RiverMalt Pilsner 12oz,P53166,MegaMart,R4529,Canada,VA,Richmond,2023-01-01,2023-06-01,Off-Premise,Direct,Can,24-Pack,24,17040,6,7.61,3.65,52.04,45.66,23.76,2023,
5506,2023-03-15,2023-08-20,CityLiquor,R7980,Canada,SC,Columbia,BrewCo,Lager,BrewCo Lager 12oz,P78866,On-Premise,Direct,Bottle,12-Pack,12,5676,1,5.08,2.94,0.05,4.83,2.94,1.89,39.13,0.25,BrewCo,Lager,BrewCo Lager 12oz,P78866,CityLiquor,R7980,Canada,SC,Columbia,2023-03-15,2023-08-20,On-Premise,Direct,Bottle,12-Pack,12,5676,1,5.08,2.94,39.13,4.83,1.89,2023,
5507,2023-08-15,2023-06-28,QuickStop,R7649,USA,SC,Columbia,BrewCo,IPA,BrewCo IPA 12oz,P88068,On-Premise,Direct,Can,12-Pack,12,8520,2,8.12,4.46,0.0,16.24,8.92,7.32,45.07,0.0,BrewCo,IPA,BrewCo IPA 12oz,P88068,QuickStop,R7649,USA,SC,Columbia,2023-08-15,2023-06-28,On-Premise,Direct,Can,12-Pack,12,8520,2,8.12,4.46,45.07,16.24,7.32,2023,
5508,2023-08-22,2023-02-07,MegaMart,R9211,USA,SC,Charleston,NorthStar,Lager,NorthStar Lager 16oz,P14824,E-commerce,Distributor,Bottle,24-Pack,24,17040,10,4.28,2.23,0.15,36.4,22.3,14.1,38.74,6.4,NorthStar,Lager,NorthStar Lager 16oz,P14824,MegaMart,R9211,USA,SC,Charleston,2023-08-22,2023-02-07,E-commerce,Distributor,Bottle,24-Pack,24,17040,10,4.28,2.23,38.74,36.4,14.1,2023,
5509,2023-06-13,2023-02-07,QuickStop,R7935,USA,FL,Tampa,NorthStar,Lager,NorthStar Lager 16oz,P51162,Off-Premise,Distributor,Bottle,24-Pack,24,17040,2,6.01,3.57,0.05,11.42,7.14,4.28,37.48,0.6,NorthStar,Lager,NorthStar Lager 16oz,P51162,QuickStop,R7935,USA,FL,Tampa,2023-06-13,2023-02-07,Off-Premise,Distributor,Bottle,24-Pack,24,17040,2,6.01,3.57,37.48,11.42,4.28,2023,
5510,2025-06-25,2023-12-09,QuickStop,R5891,USA,SC,Columbia,HopHouse,IPA,HopHouse IPA 16oz,P28500,Off-Premise,Distributor,Bottle,12-Pack,12,5676,6,6.5,3.37,0.0,39.0,20.22,18.78,48.15,0.0,HopHouse,IPA,HopHouse IPA 16oz,P28500,QuickStop,R5891,USA,SC,Columbia,2025-06-25,2023-12-09,Off-Premise,Distributor,Bottle,12-Pack,12,5676,6,6.5,3.37,48.15,39.0,18.78,2025,0.21
5511,2023-01-11,2023-02-27,CityLiquor,R7329,USA,VA,Richmond,StonePeak,IPA,StonePeak IPA 16oz,P28366,Off-Premise,Distributor,Bottle,12-Pack,12,5676,8,5.53,3.26,0.1,39.84,26.08,13.76,34.54,4.4,StonePeak,IPA,StonePeak IPA 16oz,P28366,CityLiquor,R7329,USA,VA,Richmond,2023-01-11,2023-02-27,Off-Premise,Distributor,Bottle,12-Pack,12,5676,8,5.53,3.26,34.54,39.84,13.76,2023,
5512,2025-03-26,2023-04-03,CityLiquor,R7336,USA,SC,Columbia,RiverMalt,Pilsner,RiverMalt Pilsner 16oz,P75485,Off-Premise,Distributor,Can,6-Pack,6,2838,13,6.44,4.0,0.15,71.11,52.0,19.11,26.87,12.61,RiverMalt,Pilsner,RiverMalt Pilsner 16oz,P75485,CityLiquor,R7336,USA,SC,Columbia,2025-03-26,2023-04-03,Off-Premise,Distributor,Can,6-Pack,6,2838,13,6.44,4.0,26.87,71.11,19.11,2025,0.21
5513,2025-01-21,2024-01-17,QuickStop,R7204,USA,NC,Durham,HopHouse,Lager,HopHouse Lager 24oz,P36048,Off-Premise,Direct,Bottle,24-Pack,24,11352,4,4.93,2.35,0.05,18.72,9.4,9.32,49.79,1.0,HopHouse,Lager,HopHouse Lager 24oz,P36048,QuickStop,R7204,USA,NC,Durham,2025-01-21,2024-01-17,Off-Premise,Direct,Bottle,24-Pack,24,11352,4,4.93,2.35,49.79,18.72,9.32,2025,0.21
5514,2023-07-09,2023-07-21,QuickStop,R2135,Canada,NC,Charlotte,StonePeak,Sour,StonePeak Sour 16oz,P64580,Off-Premise,Direct,Bottle,6-Pack,6,4260,12,5.54,3.02,0.0,66.48,36.24,30.24,45.49,0.0,StonePeak,Sour,StonePeak Sour 16oz,P64580,QuickStop,R2135,Canada,NC,Charlotte,2023-07-09,2023-07-21,Off-Premise,Direct,Bottle,6-Pack,6,4260,12,5.54,3.02,45.49,66.48,30.24,2023,
5515,2023-07-14,2023-10-23,MegaMart,R4756,Canada,FL,Orlando,BrewCo,Stout,BrewCo Stout 24oz,P90204,Off-Premise,Direct,Bottle,24-Pack,24,8520,17,4.67,2.1,0.0,79.39,35.7,43.69,55.03,0.0,BrewCo,Stout,BrewCo Stout 24oz,P90204,MegaMart,R4756,Canada,FL,Orlando,2023-07-14,2023-10-23,Off-Premise,Direct,Bottle,24-Pack,24,8520,17,4.67,2.1,55.03,79.39,43.69,2023,
5516,2023-06-11,2023-02-07,MegaMart,R7218,USA,GA,Atlanta,HopHouse,Stout,HopHouse Stout 24oz,P99317,Off-Premise,Distributor,Can,Single,1,355,7,5.84,3.65,0.05,38.85,25.55,13.3,34.23,2.03,HopHouse,Stout,HopHouse Stout 24oz,P99317,MegaMart,R7218,USA,GA,Atlanta,2023-06-11,2023-02-07,Off-Premise,Distributor,Can,Single,1,355,7,5.84,3.65,34.23,38.85,13.3,2023,
5517,2024-09-18,2023-02-21,CampusStore,R3798,USA,FL,Tampa,RiverMalt,Sour,RiverMalt Sour 16oz,P11466,Off-Premise,Direct,Bottle,12-Pack,12,4260,1,6.38,3.7,0.05,6.06,3.7,2.36,38.94,0.32,RiverMalt,Sour,RiverMalt Sour 16oz,P11466,CampusStore,R3798,USA,FL,Tampa,2024-09-18,2023-02-21,Off-Premise,Direct,Bottle,12-Pack,12,4260,1,6.38,3.7,38.94,6.06,2.36,2024,-4.17
5518,2024-04-24,2023-09-21,CityLiquor,R4397,USA,FL,Miami,RiverMalt,Stout,RiverMalt Stout 12oz,P55512,E-commerce,Direct,Can,12-Pack,12,4260,9,3.89,2.06,0.05,33.3,18.54,14.76,44.32,1.71,RiverMalt,Stout,RiverMalt Stout 12oz,P55512,CityLiquor,R4397,USA,FL,Miami,2024-04-24,2023-09-21,E-commerce,Direct,Can,12-Pack,12,4260,9,3.89,2.06,44.32,33.3,14.76,2024,-4.17
5519,2024-11-03,2024-01-17,QuickStop,R6030,Canada,NC,Greensboro,HopHouse,Lager,HopHouse Lager 24oz,P45428,Off-Premise,Direct,Can,6-Pack,6,2130,1,4.38,2.85,0.0,4.38,2.85,1.53,34.93,0.0,HopHouse,Lager,HopHouse Lager 24oz,P45428,QuickStop,R6030,Canada,NC,Greensboro,2024-11-03,2024-01-17,Off-Premise,Direct,Can,6-Pack,6,2130,1,4.38,2.85,34.93,4.38,1.53,2024,-4.17
5520,2024-05-10,2023-01-30,QuickStop,R2696,USA,FL,Orlando,StonePeak,Lager,StonePeak Lager 16oz,P17754,On-Premise,Distributor,Can,Single,1,473,2,6.54,3.29,0.15,11.12,6.58,4.54,40.83,1.96,StonePeak,Lager,StonePeak Lager 16oz,P17754,QuickStop,R2696,USA,FL,Orlando,2024-05-10,2023-01-30,On-Premise,Distributor,Can,Single,1,473,2,6.54,3.29,40.83,11.12,4.54,2024,-4.17
5521,2025-10-13,2024-01-08,CampusStore,R2078,USA,TN,Knoxville,RiverMalt,IPA,RiverMalt IPA 12oz,P71641,Off-Premise,Direct,Bottle,6-Pack,6,2838,10,5.15,3.28,0.05,48.9,32.8,16.1,32.92,2.6,RiverMalt,IPA,RiverMalt IPA 12oz,P71641,CampusStore,R2078,USA,TN,Knoxville,2025-10-13,2024-01-08,Off-Premise,Direct,Bottle,6-Pack,6,2838,10,5.15,3.28,32.92,48.9,16.1,2025,0.21
5522,2024-08-07,2024-01-10,CityLiquor,R3843,USA,TN,Knoxville,NorthStar,IPA,NorthStar IPA 16oz,P78677,E-commerce,Direct,Can,12-Pack,12,4260,17,2.68,1.55,0.05,43.35,26.35,17.0,39.22,2.21,NorthStar,IPA,NorthStar IPA 16oz,P78677,CityLiquor,R3843,USA,TN,Knoxville,2024-08-07,2024-01-10,E-commerce,Direct,Can,12-Pack,12,4260,17,2.68,1.55,39.22,43.35,17.0,2024,-4.17
5523,2024-12-28,2023-12-19,QuickStop,R2217,USA,VA,Richmond,BrewCo,Pilsner,BrewCo Pilsner 16oz,P39889,On-Premise,Distributor,Can,6-Pack,6,4260,8,4.88,2.6,0.0,39.04,20.8,18.24,46.72,0.0,BrewCo,Pilsner,BrewCo Pilsner 16oz,P39889,QuickStop,R2217,USA,VA,Richmond,2024-12-28,2023-12-19,On-Premise,Distributor,Can,6-Pack,6,4260,8,4.88,2.6,46.72,39.04,18.24,2024,-4.17
5524,2024-06-29,2023-06-01,QuickStop,R4264,USA,SC,Charleston,RiverMalt,Pilsner,RiverMalt Pilsner 12oz,P24904,Off-Premise,Distributor,Can,12-Pack,12,5676,7,4.89,2.81,0.0,34.23,19.67,14.56,42.54,0.0,RiverMalt,Pilsner,RiverMalt Pilsner 12oz,P24904,QuickStop,R4264,USA,SC,Charleston,2024-06-29,2023-06-01,Off-Premise,Distributor,Can,12-Pack,12,5676,7,4.89,2.81,42.54,34.23,14.56,2024,-4.17
5525,2025-03-16,2023-01-30,CityLiquor,R9288,USA,NC,Charlotte,StonePeak,Lager,StonePeak Lager 16oz,P66322,E-commerce,Direct,Bottle,Single,1,473,1,7.4,4.02,0.15,6.29,4.02,2.27,36.09,1.11,StonePeak,Lager,StonePeak Lager 16oz,P66322,CityLiquor,R9288,USA,NC,Charlotte,2025-03-16,2023-01-30,E-commerce,Direct,Bottle,Single,1,473,1,7.4,4.02,36.09,6.29,2.27,2025,0.21
5526,2024-09-24,2023-04-25,CityLiquor,R9095,USA,TN,Nashville,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P64965,On-Premise,Distributor,Can,12-Pack,12,4260,1,4.9,2.82,0.1,4.41,2.82,1.59,36.05,0.49,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P64965,CityLiquor,R9095,USA,TN,Nashville,2024-09-24,2023-04-25,On-Premise,Distributor,Can,12-Pack,12,4260,1,4.9,2.82,36.05,4.41,1.59,2024,-4.17
5527,2025-01-08,2023-10-07,BottleKing,R7212,USA,GA,Atlanta,NorthStar,Pilsner,NorthStar Pilsner 16oz,P34356,Off-Premise,Direct,Can,24-Pack,24,8520,2,5.52,2.67,0.1,9.94,5.34,4.6,46.28,1.1,NorthStar,Pilsner,NorthStar Pilsner 16oz,P34356,BottleKing,R7212,USA,GA,Atlanta,2025-01-08,2023-10-07,Off-Premise,Direct,Can,24-Pack,24,8520,2,5.52,2.67,46.28,9.94,4.6,2025,0.21
5528,2023-04-09,2023-01-18,QuickStop,R2826,USA,NC,Greensboro,NorthStar,Sour,NorthStar Sour 16oz,P30815,Off-Premise,Distributor,Bottle,24-Pack,24,11352,11,6.38,3.22,0.05,66.66,35.42,31.24,46.86,3.52,NorthStar,Sour,NorthStar Sour 16oz,P30815,QuickStop,R2826,USA,NC,Greensboro,2023-04-09,2023-01-18,Off-Premise,Distributor,Bottle,24-Pack,24,11352,11,6.38,3.22,46.86,66.66,31.24,2023,
5529,2023-05-12,2023-10-02,MegaMart,R5239,USA,NC,Greensboro,BrewCo,Stout,BrewCo Stout 16oz,P63198,Off-Premise,Distributor,Can,6-Pack,6,4260,16,5.26,2.89,0.0,84.16,46.24,37.92,45.06,0.0,BrewCo,Stout,BrewCo Stout 16oz,P63198,MegaMart,R5239,USA,NC,Greensboro,2023-05-12,2023-10-02,Off-Premise,Distributor,Can,6-Pack,6,4260,16,5.26,2.89,45.06,84.16,37.92,2023,
5530,2023-03-14,2023-10-18,CampusStore,R7602,USA,NC,Durham,RiverMalt,Lager,RiverMalt Lager 24oz,P60165,E-commerce,Distributor,Can,24-Pack,24,17040,1,4.58,2.59,0.0,4.58,2.59,1.99,43.45,0.0,RiverMalt,Lager,RiverMalt Lager 24oz,P60165,CampusStore,R7602,USA,NC,Durham,2023-03-14,2023-10-18,E-commerce,Distributor,Can,24-Pack,24,17040,1,4.58,2.59,43.45,4.58,1.99,2023,
5531,2023-12-19,2023-02-07,MegaMart,R7606,USA,NC,Raleigh,NorthStar,Lager,NorthStar Lager 16oz,P23045,Off-Premise,Direct,Can,24-Pack,24,17040,10,4.07,1.86,0.15,34.6,18.6,16.0,46.24,6.1,NorthStar,Lager,NorthStar Lager 16oz,P23045,MegaMart,R7606,USA,NC,Raleigh,2023-12-19,2023-02-07,Off-Premise,Direct,Can,24-Pack,24,17040,10,4.07,1.86,46.24,34.6,16.0,2023,
5532,2024-03-28,2024-03-04,BottleKing,R9643,Canada,GA,Atlanta,StonePeak,Stout,StonePeak Stout 12oz,P45031,On-Premise,Direct,Can,6-Pack,6,2838,10,5.14,3.1,0.0,51.4,31.0,20.4,39.69,0.0,StonePeak,Stout,StonePeak Stout 12oz,P45031,BottleKing,R9643,Canada,GA,Atlanta,2024-03-28,2024-03-04,On-Premise,Direct,Can,6-Pack,6,2838,10,5.14,3.1,39.69,51.4,20.4,2024,-4.17
5533,2023-08-24,2023-11-23,CampusStore,R6921,USA,GA,Atlanta,StonePeak,Lager,StonePeak Lager 12oz,P57742,E-commerce,Distributor,Can,12-Pack,12,5676,13,3.73,2.15,0.2,38.74,27.95,10.79,27.85,9.75,StonePeak,Lager,StonePeak Lager 12oz,P57742,CampusStore,R6921,USA,GA,Atlanta,2023-08-24,2023-11-23,E-commerce,Distributor,Can,12-Pack,12,5676,13,3.73,2.15,27.85,38.74,10.79,2023,
5534,2024-05-23,2023-11-04,MegaMart,R5550,USA,SC,Columbia,BrewCo,Lager,BrewCo Lager 24oz,P86091,Off-Premise,Direct,Can,6-Pack,6,2130,7,4.65,2.67,0.0,32.55,18.69,13.86,42.58,0.0,BrewCo,Lager,BrewCo Lager 24oz,P86091,MegaMart,R5550,USA,SC,Columbia,2024-05-23,2023-11-04,Off-Premise,Direct,Can,6-Pack,6,2130,7,4.65,2.67,42.58,32.55,13.86,2024,-4.17
5535,2025-09-28,2024-02-01,QuickStop,R2112,Canada,NC,Raleigh,HopHouse,IPA,HopHouse IPA 12oz,P66114,Off-Premise,Distributor,Can,24-Pack,24,17040,6,6.47,3.31,0.0,38.82,19.86,18.96,48.84,0.0,HopHouse,IPA,HopHouse IPA 12oz,P66114,QuickStop,R2112,Canada,NC,Raleigh,2025-09-28,2024-02-01,Off-Premise,Distributor,Can,24-Pack,24,17040,6,6.47,3.31,48.84,38.82,18.96,2025,0.21
5536,2023-04-04,2023-05-28,CityLiquor,R3355,USA,NC,Durham,StonePeak,Stout,StonePeak Stout 24oz,P92583,Off-Premise,Distributor,Can,24-Pack,24,17040,7,3.23,2.09,0.05,21.49,14.63,6.86,31.92,1.12,StonePeak,Stout,StonePeak Stout 24oz,P92583,CityLiquor,R3355,USA,NC,Durham,2023-04-04,2023-05-28,Off-Premise,Distributor,Can,24-Pack,24,17040,7,3.23,2.09,31.92,21.49,6.86,2023,
5537,2025-12-19,2023-06-21,QuickStop,R2607,Canada,VA,Norfolk,BrewCo,Lager,BrewCo Lager 16oz,P14972,Off-Premise,Direct,Can,Single,1,473,2,3.87,2.12,0.0,7.74,4.24,3.5,45.22,0.0,BrewCo,Lager,BrewCo Lager 16oz,P14972,QuickStop,R2607,Canada,VA,Norfolk,2025-12-19,2023-06-21,Off-Premise,Direct,Can,Single,1,473,2,3.87,2.12,45.22,7.74,3.5,2025,0.21
5538,2023-10-09,2023-06-07,BottleKing,R3389,USA,VA,Richmond,StonePeak,Pilsner,StonePeak Pilsner 24oz,P72994,Off-Premise,Distributor,Can,24-Pack,24,8520,13,3.37,2.02,0.1,39.39,26.26,13.13,33.33,4.42,StonePeak,Pilsner,StonePeak Pilsner 24oz,P72994,BottleKing,R3389,USA,VA,Richmond,2023-10-09,2023-06-07,Off-Premise,Distributor,Can,24-Pack,24,8520,13,3.37,2.02,33.33,39.39,13.13,2023,
