OrderID,OrderDate,CustomerID,SellerID,ProductID,UnitsSold,UnitSalePrice,GMV,MarketplaceRevenue,OrderStatus
O0141907,2024-07-07,C00443,S0098,P00311,2,22.93,45.86,3.44,Returned
O0141908,2023-01-19,C00630,S0085,P00156,1,40.86,40.86,3.27,Completed
O0141909,2024-06-24,C00175,S0042,P00090,1,16.79,16.79,1.26,Completed
O0141910,2023-10-01,C00426,S0072,P00311,3,20.36,61.08,4.89,Completed
O0141911,2025-10-24,C00062,S0118,P00079,4,28.03,112.12,8.97,Completed
O0141912,2023-12-12,C00850,S0004,P00093,4,50.12,200.48,15.04,Cancelled
O0141913,2023-01-26,C00323,S0006,P00012,2,27.43,54.86,4.11,Returned
O0141914,2023-03-03,C00648,S0034,P00273,2,15.92,31.84,2.55,Completed
O0141915,2025-09-18,C00774,S0030,P00065,2,56.95,113.9,9.11,Completed
O0141916,2024-04-21,C00024,S0093,P00158,4,52.39,209.56,16.76,Completed
O0141917,2025-05-05,C00369,S0055,P00274,2,52.81,105.62,7.92,Completed
O0141918,2024-12-26,C00779,S0041,P00046,2,70.24,140.48,11.24,Returned
O0141919,2023-03-28,C00440,S0103,P00295,1,47.56,47.56,3.8,Completed
O0141920,2025-01-16,C00056,S0142,P00296,4,38.55,154.2,12.34,Completed
O0141921,2024-08-30,C00320,S0111,P00100,3,36.61,109.83,8.79,Completed
O0141922,2024-04-08,C00524,S0075,P00203,2,29.03,58.06,4.35,Completed
O0141923,2024-09-22,C00011,S0022,P00269,2,38.15,76.3,6.1,Completed
O0141924,2024-09-05,C00805,S0089,P00018,2,25.47,50.94,4.08,Completed
O0141925,2024-07-19,C00395,S0121,P00209,1,57.7,57.7,4.62,Completed
O0141926,2025-02-11,C00214,S0007,P00195,1,19.63,19.63,1.57,Completed
O0141927,2023-10-05,C00250,S0155,P00048,3,54.27,162.81,13.02,Returned
O0141928,2023-01-09,C00415,S0050,P00218,3,36.92,110.76,8.86,Completed
O0141929,2025-07-22,C00286,S0095,P00006,3,53.99,161.97,12.96,Completed
O0141930,2025-09-26,C00435,S0017,P00130,1,18.03,18.03,1.44,Returned
O0141931,2024-12-01,C00315,S0073,P00231,6,17.81,106.86,8.55,Completed
O0141932,2025-07-14,C00840,S0147,P00256,2,39.24,78.48,5.89,Completed
O0141933,2024-03-02,C00460,S0094,P00294,2,12.78,25.56,2.04,Completed
O0141934,2025-02-14,C00800,S0065,P00070,4,29.58,118.32,9.47,Returned
O0141935,2023-11-09,C00198,S0064,P00214,2,35.57,71.14,5.69,Completed
O0141936,2024-06-27,C00769,S0026,P00040,1,19.02,19.02,1.52,Completed
O0141937,2024-03-22,C00618,S0024,P00313,1,32.99,32.99,2.64,Cancelled
O0141938,2023-03-12,C00214,S0159,P00072,1,43.77,43.77,3.5,Completed
O0141939,2023-01-14,C00890,S0071,P00026,2,32.97,65.94,5.28,Completed
O0141940,2025-06-14,C00419,S0044,P00180,3,30.79,92.37,6.93,Completed
O0141941,2023-08-01,C00497,S0160,P00116,3,71.86,215.58,17.25,Completed
O0141942,2024-04-22,C00308,S0078,P00039,3,54.78,164.34,12.33,Returned
O0141943,2024-02-19,C00885,S0050,P00172,3,25.12,75.36,6.03,Completed
O0141944,2023-09-15,C00426,S0137,P00316,3,19.75,59.25,4.74,Completed
O0141945,2023-07-10,C00352,S0039,P00031,1,17.75,17.75,1.42,Returned
O0141946,2024-03-16,C00512,S0006,P00217,1,25.62,25.62,1.92,Completed
O0141947,2025-06-17,C00401,S0010,P00244,2,48.63,97.26,7.29,Completed
O0141948,2025-03-15,C00797,S0038,P00062,2,13.46,26.92,2.15,Completed
O0141949,2025-06-30,C00119,S0060,P00101,1,49.63,49.63,3.97,Completed
O0141950,2023-09-19,C00062,S0117,P00016,1,29.31,29.31,2.34,Completed
O0141951,2024-01-21,C00189,S0037,P00210,1,15.07,15.07,1.21,Completed
O0141952,2023-01-07,C00583,S0104,P00292,2,5.65,11.3,0.9,Completed
O0141953,2023-04-22,C00567,S0034,P00173,3,47.71,143.13,11.45,Completed
O0141954,2024-02-27,C00544,S0127,P00137,3,23.14,69.42,5.55,Completed
O0141955,2025-04-30,C00766,S0140,P00036,1,48.26,48.26,3.86,Completed
O0141956,2025-01-16,C00030,S0094,P00007,4,10.38,41.52,3.32,Completed
O0141957,2025-11-13,C00192,S0084,P00214,2,37.75,75.5,6.04,Completed
O0141958,2025-02-07,C00444,S0138,P00160,3,52.95,158.85,12.71,Completed
O0141959,2023-11-08,C00751,S0150,P00192,2,44.33,88.66,6.21,Completed
O0141960,2025-10-26,C00422,S0023,P00156,2,46.7,93.4,7.0,Completed
O0141961,2025-02-18,C00680,S0130,P00261,3,8.33,24.99,2.0,Completed
O0141962,2024-05-16,C00689,S0036,P00269,1,38.62,38.62,3.09,Completed
O0141963,2024-12-28,C00116,S0128,P00202,4,46.37,185.48,12.98,Completed
O0141964,2024-12-27,C00553,S0010,P00104,1,6.35,6.35,0.48,Completed
O0141965,2024-06-27,C00722,S0106,P00233,2,5.13,10.26,0.82,Completed
O0141966,2024-02-10,C00234,S0138,P00287,1,34.89,34.89,2.79,Completed
O0141967,2025-06-03,C00126,S0160,P00031,1,16.9,16.9,1.35,Completed
O0141968,2024-08-10,C00730,S0042,P00095,2,33.51,67.02,5.03,Completed
O0141969,2024-09-27,C00580,S0100,P00093,3,39.68,119.04,9.52,Completed
O0141970,2023-02-02,C00685,S0156,P00257,1,20.0,20.0,1.6,Completed
O0141971,2023-09-16,C00833,S0001,P00042,3,37.69,113.07,8.48,Completed
O0141972,2024-08-22,C00385,S0150,P00070,3,31.97,95.91,6.71,Completed
O0141973,2023-05-09,C00870,S0015,P00157,2,28.13,56.26,4.22,Completed
O0141974,2025-03-09,C00187,S0086,P00297,1,44.76,44.76,3.58,Completed
O0141975,2025-08-02,C00868,S0142,P00136,2,67.13,134.26,10.74,Completed
O0141976,2024-06-20,C00031,S0143,P00111,1,50.89,50.89,3.82,Completed
O0141977,2024-10-21,C00581,S0136,P00104,2,5.46,10.92,0.87,Completed
O0141978,2023-07-05,C00668,S0096,P00138,2,23.89,47.78,3.58,Completed
O0141979,2023-05-26,C00805,S0112,P00286,4,22.01,88.04,7.04,Completed
O0141980,2024-12-28,C00836,S0058,P00291,3,46.66,139.98,11.2,Completed
O0141981,2023-07-18,C00819,S0076,P00286,2,23.81,47.62,3.57,Returned
O0141982,2023-06-08,C00536,S0024,P00294,4,14.42,57.68,4.61,Completed
O0141983,2025-04-26,C00576,S0007,P00048,3,55.84,167.52,13.4,Completed
O0141984,2024-09-29,C00060,S0072,P00129,1,44.23,44.23,3.54,Completed
O0141985,2025-06-17,C00301,S0072,P00138,4,23.01,92.04,7.36,Completed
O0141986,2023-11-03,C00596,S0118,P00116,1,89.23,89.23,7.14,Completed
O0141987,2023-12-29,C00195,S0125,P00035,3,8.26,24.78,1.98,Completed
O0141988,2024-11-20,C00565,S0156,P00311,3,25.15,75.45,6.04,Completed
O0141989,2023-06-16,C00386,S0086,P00226,3,23.13,69.39,5.55,Completed
O0141990,2024-08-17,C00145,S0036,P00266,1,5.8,5.8,0.46,Completed
O0141991,2024-07-21,C00682,S0084,P00076,2,48.36,96.72,7.74,Completed
O0141992,2023-03-20,C00858,S0055,P00300,1,48.48,48.48,3.64,Completed
O0141993,2023-12-11,C00351,S0102,P00273,2,20.33,40.66,3.25,Completed
O0141994,2024-02-11,C00294,S0040,P00013,2,44.82,89.64,7.17,Completed
O0141995,2023-11-23,C00539,S0116,P00064,1,59.28,59.28,4.74,Completed
O0141996,2023-01-24,C00452,S0153,P00099,1,39.47,39.47,3.16,Completed
O0141997,2023-08-18,C00406,S0079,P00057,4,5.39,21.56,1.72,Completed
O0141998,2023-08-22,C00688,S0001,P00089,3,50.02,150.06,11.25,Completed
O0141999,2024-05-16,C00680,S0004,P00255,3,31.38,94.14,7.06,Cancelled
O0142000,2025-09-12,C00834,S0103,P00190,1,26.3,26.3,2.1,Completed
O0142001,2023-04-03,C00102,S0128,P00064,1,50.62,50.62,3.54,Completed
O0142002,2023-01-08,C00670,S0151,P00293,2,46.2,92.4,7.39,Completed
O0142003,2023-10-15,C00256,S0013,P00093,3,37.56,112.68,8.45,Completed
O0142004,2025-04-22,C00261,S0125,P00176,1,37.81,37.81,3.02,Completed
O0142005,2024-12-05,C00058,S0114,P00265,3,22.92,68.76,5.5,Completed
O0142006,2024-06-23,C00237,S0032,P00018,3,27.51,82.53,6.6,Completed
O0142007,2023-03-25,C00013,S0078,P00086,2,57.86,115.72,8.68,Completed
O0142008,2025-02-12,C00051,S0086,P00119,1,9.21,9.21,0.74,Completed
O0142009,2024-05-26,C00387,S0050,P00058,2,42.35,84.7,6.78,Completed
O0142010,2023-08-11,C00005,S0013,P00316,1,18.86,18.86,1.41,Completed
O0142011,2025-03-29,C00892,S0018,P00318,2,53.14,106.28,8.5,Completed
O0142012,2024-03-01,C00336,S0042,P00085,1,16.84,16.84,1.26,Completed
O0142013,2025-03-01,C00189,S0121,P00044,1,34.77,34.77,2.78,Completed
O0142014,2025-04-03,C00779,S0141,P00204,5,22.48,112.4,8.43,Completed
O0142015,2024-03-29,C00729,S0120,P00193,1,27.41,27.41,2.06,Completed
O0142016,2024-06-30,C00095,S0046,P00048,1,61.43,61.43,4.91,Completed
O0142017,2025-05-04,C00041,S0133,P00186,2,48.98,97.96,7.84,Completed
O0142018,2023-01-09,C00588,S0025,P00248,5,24.43,122.15,9.77,Returned
O0142019,2023-04-17,C00553,S0100,P00031,3,15.02,45.06,3.6,Cancelled
O0142020,2024-02-13,C00191,S0135,P00205,5,41.92,209.6,16.77,Completed
O0142021,2023-10-16,C00068,S0040,P00204,3,23.53,70.59,5.65,Completed
O0142022,2023-07-29,C00699,S0017,P00053,3,17.85,53.55,4.28,Completed
O0142023,2025-09-17,C00881,S0141,P00130,1,18.24,18.24,1.37,Completed
O0142024,2023-03-09,C00493,S0151,P00048,3,54.96,164.88,13.19,Completed
O0142025,2025-12-08,C00404,S0037,P00193,3,35.51,106.53,8.52,Completed
O0142026,2025-12-17,C00204,S0036,P00194,2,28.0,56.0,4.48,Completed
O0142027,2025-04-12,C00380,S0048,P00229,4,45.32,181.28,13.6,Completed
O0142028,2024-11-05,C00307,S0136,P00307,4,16.1,64.4,5.15,Completed
O0142029,2025-10-08,C00618,S0148,P00284,4,28.8,115.2,9.22,Completed
O0142030,2025-09-20,C00817,S0109,P00100,1,36.53,36.53,2.92,Completed
O0142031,2025-04-09,C00757,S0055,P00184,2,35.44,70.88,5.32,Completed
O0142032,2024-07-09,C00254,S0151,P00102,1,55.88,55.88,4.47,Completed
O0142033,2023-05-19,C00129,S0109,P00199,1,48.17,48.17,3.85,Completed
O0142034,2024-08-05,C00191,S0047,P00137,2,23.17,46.34,3.71,Completed
O0142035,2025-10-27,C00640,S0023,P00300,2,50.63,101.26,7.59,Completed
O0142036,2023-01-22,C00826,S0102,P00187,3,39.04,117.12,9.37,Completed
O0142037,2024-10-18,C00639,S0092,P00211,1,25.81,25.81,2.06,Completed
O0142038,2024-05-11,C00557,S0150,P00073,3,39.27,117.81,8.25,Completed
O0142039,2023-02-03,C00459,S0116,P00309,3,16.26,48.78,3.9,Completed
O0142040,2023-06-04,C00649,S0028,P00135,3,20.86,62.58,5.01,Cancelled
O0142041,2024-10-22,C00889,S0081,P00078,1,25.52,25.52,2.04,Completed
O0142042,2025-02-28,C00407,S0049,P00079,2,26.42,52.84,3.96,Completed
O0142043,2025-11-12,C00870,S0121,P00008,2,55.04,110.08,8.81,Completed
O0142044,2025-06-22,C00053,S0060,P00294,1,13.26,13.26,1.06,Cancelled
O0142045,2025-12-26,C00166,S0027,P00078,2,31.01,62.02,4.96,Completed
O0142046,2023-07-11,C00402,S0001,P00109,1,49.36,49.36,3.7,Completed
O0142047,2023-03-23,C00262,S0051,P00031,1,15.43,15.43,1.23,Completed
O0142048,2023-06-29,C00149,S0096,P00171,2,21.8,43.6,3.27,Completed
O0142049,2025-12-21,C00688,S0156,P00123,1,73.48,73.48,5.88,Completed
O0142050,2024-09-03,C00741,S0052,P00263,3,16.13,48.39,3.63,Completed
O0142051,2023-06-07,C00103,S0105,P00194,3,26.66,79.98,6.4,Completed
O0142052,2023-06-13,C00270,S0144,P00177,1,49.47,49.47,3.96,Completed
O0142053,2024-06-01,C00478,S0091,P00234,2,45.38,90.76,7.26,Completed
O0142054,2023-02-21,C00153,S0059,P00072,4,40.06,160.24,12.82,Completed
O0142055,2025-10-14,C00274,S0108,P00111,3,44.31,132.93,9.97,Completed
O0142056,2025-05-07,C00330,S0129,P00205,3,45.29,135.87,10.87,Completed
O0142057,2023-11-21,C00621,S0071,P00292,3,6.94,20.82,1.67,Completed
O0142058,2024-12-28,C00149,S0006,P00174,2,50.99,101.98,7.65,Completed
O0142059,2025-08-15,C00184,S0059,P00142,3,20.85,62.55,5.0,Cancelled
O0142060,2023-11-25,C00380,S0132,P00254,3,63.69,191.07,14.33,Completed
O0142061,2024-09-26,C00730,S0035,P00173,1,45.68,45.68,3.65,Completed
O0142062,2024-01-01,C00500,S0129,P00196,1,50.99,50.99,4.08,Completed
O0142063,2025-07-06,C00871,S0133,P00170,2,62.74,125.48,10.04,Completed
O0142064,2025-08-22,C00258,S0015,P00033,2,42.96,85.92,6.44,Completed
O0142065,2025-02-27,C00746,S0128,P00025,2,31.35,62.7,4.39,Completed
O0142066,2024-05-03,C00587,S0106,P00142,1,21.32,21.32,1.71,Completed
O0142067,2023-01-25,C00700,S0160,P00184,3,34.94,104.82,8.39,Completed
O0142068,2023-04-21,C00771,S0056,P00111,2,40.79,81.58,6.12,Completed
O0142069,2025-10-30,C00746,S0064,P00103,3,15.72,47.16,3.77,Completed
O0142070,2024-07-30,C00140,S0079,P00034,1,7.7,7.7,0.62,Completed
O0142071,2023-05-05,C00305,S0146,P00253,3,20.67,62.01,4.96,Completed
O0142072,2023-08-20,C00104,S0158,P00067,3,26.23,78.69,6.3,Completed
O0142073,2025-02-02,C00561,S0084,P00130,1,17.3,17.3,1.38,Completed
O0142074,2024-04-29,C00573,S0084,P00318,2,52.41,104.82,8.39,Completed
O0142075,2023-07-18,C00565,S0102,P00080,2,43.24,86.48,6.92,Completed
O0142076,2024-02-18,C00164,S0060,P00161,1,41.14,41.14,3.29,Completed
O0142077,2025-07-27,C00008,S0136,P00285,2,57.59,115.18,9.21,Completed
O0142078,2023-12-04,C00036,S0014,P00288,3,36.35,109.05,8.72,Returned
O0142079,2023-10-12,C00083,S0115,P00109,1,44.44,44.44,3.33,Completed
O0142080,2024-11-10,C00139,S0019,P00100,2,44.05,88.1,6.61,Completed
O0142081,2023-06-22,C00648,S0125,P00312,3,83.68,251.04,20.08,Completed
O0142082,2023-02-22,C00356,S0041,P00266,3,6.2,18.6,1.49,Completed
O0142083,2023-06-09,C00485,S0033,P00182,4,11.0,44.0,3.52,Completed
O0142084,2024-02-02,C00496,S0089,P00268,2,24.5,49.0,3.92,Completed
O0142085,2025-12-11,C00624,S0044,P00236,2,26.19,52.38,3.93,Completed
O0142086,2023-12-27,C00629,S0121,P00145,2,39.44,78.88,6.31,Completed
O0142087,2024-06-14,C00405,S0018,P00078,2,28.76,57.52,4.6,Completed
O0142088,2023-09-04,C00636,S0097,P00052,6,20.93,125.58,10.05,Completed
O0142089,2025-09-17,C00093,S0003,P00150,5,20.95,104.75,8.38,Completed
O0142090,2024-03-24,C00778,S0071,P00303,2,69.57,139.14,11.13,Completed
O0142091,2025-12-20,C00447,S0056,P00139,2,17.74,35.48,2.66,Cancelled
O0142092,2023-04-12,C00828,S0114,P00038,3,13.06,39.18,3.13,Completed
O0142093,2025-07-11,C00276,S0102,P00071,3,32.17,96.51,7.72,Completed
O0142094,2023-01-28,C00570,S0132,P00146,3,4.6,13.8,1.03,Completed
O0142095,2025-09-22,C00681,S0050,P00215,1,33.35,33.35,2.67,Completed
O0142096,2023-12-06,C00773,S0030,P00275,2,46.76,93.52,7.48,Completed
O0142097,2023-03-18,C00749,S0068,P00278,2,42.93,85.86,6.87,Returned
O0142098,2023-06-18,C00385,S0072,P00054,2,68.28,136.56,10.92,Completed
O0142099,2025-08-08,C00423,S0023,P00237,2,35.9,71.8,5.38,Completed
O0142100,2023-11-05,C00534,S0018,P00208,1,12.96,12.96,1.04,Completed
O0142101,2024-03-23,C00861,S0006,P00016,4,27.22,108.88,8.17,Completed
O0142102,2023-12-21,C00758,S0107,P00026,2,46.51,93.02,6.98,Completed
O0142103,2024-11-24,C00675,S0096,P00311,3,24.84,74.52,5.59,Completed
O0142104,2024-07-16,C00870,S0123,P00049,2,36.19,72.38,5.79,Completed
O0142105,2025-01-04,C00877,S0042,P00192,1,37.12,37.12,2.78,Completed
O0142106,2023-11-01,C00204,S0039,P00226,1,25.92,25.92,2.07,Completed
O0142107,2025-11-13,C00827,S0120,P00071,2,33.36,66.72,5.0,Completed
O0142108,2023-07-06,C00476,S0071,P00259,1,13.6,13.6,1.09,Completed
O0142109,2024-01-16,C00270,S0075,P00141,1,45.52,45.52,3.41,Completed
O0142110,2024-06-19,C00175,S0073,P00064,3,55.3,165.9,13.27,Completed
O0142111,2025-05-19,C00513,S0007,P00120,3,15.57,46.71,3.74,Completed
O0142112,2023-07-11,C00058,S0140,P00250,2,44.76,89.52,7.16,Completed
O0142113,2024-01-10,C00091,S0045,P00160,1,53.01,53.01,4.24,Cancelled
O0142114,2024-03-03,C00442,S0102,P00180,2,28.48,56.96,4.56,Completed
O0142115,2023-04-08,C00815,S0089,P00069,3,64.79,194.37,15.55,Completed
O0142116,2023-02-11,C00437,S0016,P00296,2,41.99,83.98,6.72,Completed
O0142117,2025-01-07,C00614,S0044,P00220,2,61.33,122.66,9.2,Completed
O0142118,2023-05-28,C00791,S0067,P00067,4,23.28,93.12,7.45,Completed
O0142119,2025-02-19,C00606,S0039,P00229,2,47.18,94.36,7.55,Completed
O0142120,2023-04-02,C00587,S0048,P00132,3,5.49,16.47,1.24,Completed
O0142121,2023-05-15,C00147,S0021,P00113,2,40.65,81.3,6.5,Completed
O0142122,2024-07-18,C00271,S0156,P00060,3,65.73,197.19,15.78,Completed
O0142123,2025-08-20,C00007,S0002,P00073,2,39.14,78.28,5.48,Completed
O0142124,2023-02-26,C00075,S0067,P00037,2,20.85,41.7,3.34,Completed
O0142125,2024-01-02,C00300,S0033,P00035,2,6.4,12.8,1.02,Completed
O0142126,2024-11-24,C00566,S0017,P00246,2,11.19,22.38,1.79,Completed
O0142127,2025-04-26,C00568,S0141,P00289,4,33.71,134.84,10.11,Completed
O0142128,2024-03-14,C00267,S0081,P00016,5,28.97,144.85,11.59,Completed
O0142129,2025-01-17,C00075,S0102,P00258,3,33.48,100.44,8.04,Completed
O0142130,2025-07-12,C00760,S0011,P00021,4,40.87,163.48,12.26,Completed
O0142131,2023-02-21,C00675,S0022,P00099,1,39.61,39.61,3.17,Completed
O0142132,2024-11-17,C00748,S0130,P00267,1,63.58,63.58,5.09,Completed
O0142133,2024-04-12,C00481,S0088,P00176,2,36.0,72.0,5.76,Completed
O0142134,2023-04-26,C00342,S0097,P00222,3,53.78,161.34,12.91,Completed
O0142135,2025-10-09,C00890,S0079,P00161,2,42.33,84.66,6.77,Completed
O0142136,2025-07-30,C00455,S0017,P00145,1,35.16,35.16,2.81,Completed
O0142137,2025-03-18,C00062,S0028,P00008,2,47.03,94.06,7.52,Completed
O0142138,2023-06-02,C00654,S0097,P00248,3,25.57,76.71,6.14,Completed
O0142139,2025-09-28,C00021,S0152,P00223,2,33.25,66.5,5.32,Completed
O0142140,2024-05-28,C00720,S0154,P00274,2,55.62,111.24,8.9,Completed
O0142141,2023-04-03,C00396,S0142,P00302,3,9.25,27.75,2.22,Completed
O0142142,2025-01-01,C00180,S0131,P00228,1,32.38,32.38,2.43,Completed
O0142143,2024-09-07,C00551,S0055,P00232,3,5.62,16.86,1.26,Completed
O0142144,2024-06-14,C00423,S0061,P00047,5,21.79,108.95,8.72,Completed
O0142145,2023-10-14,C00394,S0006,P00172,2,27.01,54.02,4.05,Completed
O0142146,2024-10-13,C00760,S0059,P00266,1,6.36,6.36,0.51,Returned
O0142147,2025-03-25,C00025,S0070,P00260,2,21.43,42.86,3.21,Completed
O0142148,2024-07-04,C00098,S0057,P00188,1,32.7,32.7,2.62,Completed
O0142149,2025-03-11,C00809,S0054,P00161,4,41.78,167.12,13.37,Completed
O0142150,2025-05-26,C00514,S0029,P00150,3,20.62,61.86,4.64,Completed
O0142151,2023-08-16,C00254,S0080,P00135,3,19.81,59.43,4.75,Completed
O0142152,2025-08-07,C00128,S0091,P00096,3,60.73,182.19,14.58,Completed
O0142153,2024-12-19,C00809,S0058,P00195,1,25.88,25.88,2.07,Completed
O0142154,2023-08-06,C00729,S0158,P00077,1,31.56,31.56,2.52,Cancelled
O0142155,2024-04-12,C00528,S0052,P00130,1,16.39,16.39,1.23,Completed
O0142156,2024-01-29,C00566,S0103,P00279,2,5.49,10.98,0.88,Completed
O0142157,2024-04-19,C00505,S0072,P00264,5,80.22,401.1,32.09,Completed
O0142158,2024-11-30,C00573,S0034,P00030,2,52.2,104.4,8.35,Completed
O0142159,2023-09-30,C00260,S0047,P00014,3,43.55,130.65,10.45,Completed
O0142160,2023-12-03,C00839,S0135,P00227,2,74.1,148.2,11.86,Completed
O0142161,2025-01-12,C00365,S0006,P00147,4,45.14,180.56,13.54,Completed
O0142162,2024-10-16,C00124,S0060,P00300,2,50.95,101.9,8.15,Completed
O0142163,2024-12-15,C00594,S0044,P00218,2,47.35,94.7,7.1,Completed
O0142164,2023-10-31,C00462,S0042,P00247,2,45.82,91.64,6.87,Completed
O0142165,2025-09-14,C00855,S0043,P00142,6,22.27,133.62,10.69,Completed
O0142166,2024-11-22,C00336,S0069,P00021,2,46.8,93.6,7.49,Completed
O0142167,2025-06-19,C00708,S0153,P00168,2,43.57,87.14,6.97,Completed
O0142168,2025-01-08,C00506,S0096,P00256,3,37.67,113.01,8.48,Completed
O0142169,2025-10-25,C00103,S0080,P00026,5,38.54,192.7,15.42,Completed
O0142170,2023-10-15,C00507,S0084,P00112,3,43.87,131.61,10.53,Completed
O0142171,2025-08-03,C00663,S0109,P00130,1,17.56,17.56,1.4,Completed
O0142172,2023-09-28,C00025,S0071,P00154,2,7.3,14.6,1.17,Cancelled
O0142173,2023-05-14,C00721,S0067,P00065,4,54.53,218.12,17.45,Returned
O0142174,2023-02-17,C00279,S0008,P00262,2,34.92,69.84,5.24,Completed
O0142175,2024-05-31,C00443,S0091,P00164,3,45.64,136.92,10.95,Completed
O0142176,2023-01-13,C00427,S0142,P00286,1,20.06,20.06,1.6,Completed
O0142177,2024-05-29,C00520,S0159,P00276,4,9.74,38.96,3.12,Completed
O0142178,2025-04-08,C00811,S0090,P00061,1,13.86,13.86,1.11,Completed
O0142179,2023-03-30,C00899,S0032,P00288,1,29.49,29.49,2.36,Completed
O0142180,2024-12-14,C00664,S0041,P00287,3,41.36,124.08,9.93,Completed
O0142181,2024-03-29,C00775,S0005,P00186,2,45.53,91.06,7.28,Completed
O0142182,2023-07-02,C00231,S0013,P00133,3,34.15,102.45,7.68,Completed
O0142183,2025-11-12,C00740,S0068,P00303,2,83.83,167.66,13.41,Completed
O0142184,2025-04-30,C00398,S0060,P00289,6,30.64,183.84,14.71,Completed
O0142185,2023-09-26,C00713,S0149,P00015,2,6.13,12.26,0.98,Completed
O0142186,2023-10-22,C00879,S0142,P00085,2,15.79,31.58,2.53,Completed
O0142187,2023-06-14,C00173,S0078,P00221,4,45.07,180.28,13.52,Completed
O0142188,2024-02-29,C00166,S0091,P00153,3,33.56,100.68,8.05,Completed
O0142189,2024-11-29,C00169,S0139,P00320,4,56.32,225.28,18.02,Completed
O0142190,2023-02-20,C00557,S0022,P00150,1,20.47,20.47,1.64,Completed
O0142191,2024-03-18,C00200,S0017,P00284,2,29.78,59.56,4.76,Completed
O0142192,2025-09-06,C00311,S0143,P00068,3,34.96,104.88,7.87,Completed
O0142193,2024-09-26,C00414,S0015,P00085,3,16.71,50.13,3.76,Completed
O0142194,2024-03-01,C00526,S0122,P00115,2,18.27,36.54,2.92,Completed
O0142195,2025-03-29,C00622,S0123,P00100,3,36.0,108.0,8.64,Completed
O0142196,2023-04-04,C00882,S0100,P00235,2,5.21,10.42,0.83,Completed
O0142197,2025-11-23,C00439,S0156,P00033,1,59.5,59.5,4.76,Completed
O0142198,2024-09-05,C00647,S0097,P00013,1,48.06,48.06,3.84,Completed
O0142199,2024-07-20,C00028,S0063,P00311,2,22.5,45.0,3.6,Completed
O0142200,2024-07-30,C00213,S0155,P00188,4,32.33,129.32,10.35,Completed
O0142201,2024-07-09,C00503,S0092,P00161,3,45.58,136.74,10.94,Completed
O0142202,2025-06-02,C00489,S0054,P00237,3,38.66,115.98,9.28,Completed
O0142203,2023-03-16,C00225,S0030,P00282,1,41.27,41.27,3.3,Completed
O0142204,2025-12-04,C00378,S0131,P00184,2,45.53,91.06,6.83,Completed
O0142205,2025-12-08,C00538,S0127,P00197,2,36.68,73.36,5.87,Completed
O0142206,2025-08-23,C00409,S0029,P00080,3,39.9,119.7,8.98,Completed
O0142207,2023-03-23,C00295,S0087,P00220,6,64.3,385.8,28.94,Completed
O0142208,2025-06-13,C00850,S0095,P00171,1,23.2,23.2,1.86,Completed
O0142209,2025-02-26,C00282,S0117,P00111,2,43.19,86.38,6.91,Completed
O0142210,2025-07-08,C00741,S0157,P00054,3,68.7,206.1,15.46,Completed
O0142211,2023-01-07,C00361,S0116,P00009,3,36.06,108.18,8.65,Completed
O0142212,2023-04-28,C00426,S0062,P00028,2,42.55,85.1,6.81,Completed
O0142213,2023-11-04,C00483,S0107,P00171,5,24.09,120.45,9.03,Completed
O0142214,2025-08-25,C00437,S0085,P00087,1,21.16,21.16,1.69,Completed
O0142215,2025-04-09,C00343,S0071,P00142,1,20.83,20.83,1.67,Completed
O0142216,2023-11-06,C00808,S0118,P00027,2,70.51,141.02,11.28,Completed
O0142217,2025-03-28,C00619,S0113,P00156,4,44.34,177.36,14.19,Completed
O0142218,2024-03-09,C00777,S0039,P00095,3,33.08,99.24,7.94,Completed
O0142219,2023-11-11,C00291,S0134,P00041,3,58.32,174.96,14.0,Returned
O0142220,2025-03-19,C00671,S0017,P00175,1,18.71,18.71,1.5,Completed
O0142221,2024-02-18,C00193,S0149,P00251,2,9.04,18.08,1.45,Completed
O0142222,2023-03-17,C00831,S0065,P00247,2,51.95,103.9,8.31,Completed
O0142223,2025-02-25,C00487,S0081,P00094,1,31.61,31.61,2.53,Completed
O0142224,2023-06-03,C00243,S0018,P00318,1,55.87,55.87,4.47,Completed
O0142225,2024-11-03,C00174,S0109,P00215,3,38.95,116.85,9.35,Completed
O0142226,2024-03-09,C00680,S0135,P00209,3,46.53,139.59,11.17,Completed
O0142227,2023-05-13,C00796,S0020,P00212,3,23.47,70.41,5.28,Completed
O0142228,2025-07-28,C00888,S0045,P00278,4,45.37,181.48,14.52,Completed
